"year","lower","central","upper"
119.6,0.126909949924831,0.195242493559004,0.263575037193178
119.65,0.126909949983765,0.195242493649671,0.263575037315577
119.7,0.126909950042685,0.195242493740315,0.263575037437945
119.75,0.126909950101593,0.195242493830941,0.263575037560289
119.8,0.126909950160488,0.195242493921547,0.263575037682606
119.85,0.126909950219372,0.195242494012137,0.263575037804902
119.9,0.126909950278247,0.195242494102712,0.263575037927177
119.95,0.126909950337113,0.195242494193273,0.263575038049433
120,0.126909950395971,0.195242494283822,0.263575038171673
120.05,0.126909950454822,0.19524249437436,0.263575038293898
120.1,0.126909950513667,0.19524249446489,0.263575038416113
120.15,0.126909950572508,0.195242494555412,0.263575038538316
120.2,0.126909950631344,0.195242494645928,0.263575038660512
120.25,0.126909950690178,0.19524249473644,0.263575038782702
120.3,0.12690995074901,0.19524249482695,0.263575038904889
120.35,0.126909950807841,0.195242494917457,0.263575039027073
120.4,0.126909950866673,0.195242495007966,0.263575039149259
120.45,0.126909950925505,0.195242495098475,0.263575039271445
120.5,0.12690995098434,0.195242495188989,0.263575039393637
120.55,0.126909951043178,0.195242495279507,0.263575039515836
120.6,0.126909951102019,0.195242495370031,0.263575039638042
120.65,0.126909951160866,0.195242495460562,0.263575039760258
120.7,0.126909951219719,0.195242495551103,0.263575039882488
120.75,0.126909951278579,0.195242495641655,0.263575040004732
120.8,0.126909951337446,0.195242495732219,0.263575040126992
120.85,0.126909951396322,0.195242495822796,0.26357504024927
120.9,0.126909951455209,0.195242495913389,0.263575040371569
120.95,0.126909951514105,0.195242496003997,0.263575040493889
121,0.126909951573014,0.195242496094624,0.263575040616234
121.05,0.126909951631935,0.19524249618527,0.263575040738605
121.1,0.126909951690869,0.195242496275936,0.263575040861004
121.15,0.126909951749817,0.195242496366625,0.263575040983432
121.2,0.126909951808781,0.195242496457337,0.263575041105892
121.25,0.126909951867761,0.195242496548074,0.263575041228386
121.3,0.126909951926759,0.195242496638837,0.263575041350915
121.35,0.126909951985774,0.195242496729628,0.263575041473482
121.4,0.126909952044808,0.195242496820448,0.263575041596088
121.45,0.126909952103862,0.195242496911299,0.263575041718736
121.5,0.126909952162937,0.195242497002181,0.263575041841425
121.55,0.126909952222033,0.195242497093096,0.26357504196416
121.6,0.126909952281152,0.195242497184047,0.263575042086942
121.65,0.126909952340293,0.195242497275032,0.263575042209772
121.7,0.126909952399459,0.195242497366055,0.263575042332651
121.75,0.126909952458651,0.195242497457117,0.263575042455584
121.8,0.126909952517867,0.195242497548218,0.26357504257857
121.85,0.126909952577112,0.195242497639362,0.263575042701612
121.9,0.126909952636383,0.195242497730546,0.26357504282471
121.95,0.126909952695683,0.195242497821776,0.263575042947869
122,0.126909952755013,0.195242497913051,0.263575043071089
122.05,0.126909952814372,0.195242498004371,0.26357504319437
122.1,0.126909952873763,0.19524249809574,0.263575043317718
122.15,0.126909952933186,0.195242498187158,0.263575043441131
122.2,0.126909952992641,0.195242498278626,0.263575043564611
122.25,0.12690995305213,0.195242498370146,0.263575043688162
122.3,0.126909953111654,0.195242498461719,0.263575043811785
122.35,0.126909953171212,0.195242498553346,0.263575043935479
122.4,0.126909953230807,0.195242498645029,0.263575044059251
122.45,0.126909953290439,0.195242498736768,0.263575044183097
122.5,0.126909953350108,0.195242498828565,0.263575044307022
122.55,0.126909953409816,0.195242498920422,0.263575044431028
122.6,0.126909953469564,0.19524249901234,0.263575044555116
122.65,0.126909953529351,0.195242499104319,0.263575044679287
122.7,0.12690995358918,0.195242499196361,0.263575044803542
122.75,0.12690995364905,0.195242499288467,0.263575044927884
122.8,0.126909953708963,0.195242499380639,0.263575045052316
122.85,0.126909953768919,0.195242499472878,0.263575045176837
122.9,0.12690995382892,0.195242499565185,0.26357504530145
122.95,0.126909953888965,0.195242499657561,0.263575045426157
123,0.126909953949057,0.195242499750008,0.263575045550959
123.05,0.126909954009194,0.195242499842525,0.263575045675856
123.1,0.12690995406938,0.195242499935116,0.263575045800853
123.15,0.126909954129613,0.195242500027781,0.26357504592595
123.2,0.126909954189895,0.195242500120521,0.263575046051147
123.25,0.126909954250227,0.195242500213338,0.26357504617645
123.3,0.12690995431061,0.195242500306233,0.263575046301856
123.35,0.126909954371043,0.195242500399206,0.263575046427369
123.4,0.126909954431529,0.19524250049226,0.26357504655299
123.45,0.126909954492068,0.195242500585394,0.26357504667872
123.5,0.12690995455266,0.195242500678611,0.263575046804563
123.55,0.126909954613306,0.195242500771911,0.263575046930517
123.6,0.126909954674008,0.195242500865297,0.263575047056586
123.65,0.126909954734765,0.195242500958768,0.263575047182771
123.7,0.126909954795579,0.195242501052326,0.263575047309073
123.75,0.126909954856451,0.195242501145973,0.263575047435496
123.8,0.12690995491738,0.195242501239709,0.263575047562038
123.85,0.126909954978369,0.195242501333536,0.263575047688703
123.9,0.126909955039417,0.195242501427455,0.263575047815492
123.95,0.126909955100526,0.195242501521466,0.263575047942406
124,0.126909955161695,0.195242501615571,0.263575048069446
124.05,0.126909955222926,0.19524250170977,0.263575048196615
124.1,0.126909955284221,0.195242501804068,0.263575048323916
124.15,0.126909955345578,0.195242501898462,0.263575048451347
124.2,0.126909955406999,0.195242501992955,0.263575048578911
124.25,0.126909955468486,0.195242502087548,0.26357504870661
124.3,0.126909955530037,0.195242502182241,0.263575048834444
124.35,0.126909955591655,0.195242502277036,0.263575048962417
124.4,0.12690995565334,0.195242502371934,0.263575049090528
124.45,0.126909955715093,0.195242502466937,0.263575049218781
124.5,0.126909955776914,0.195242502562045,0.263575049347175
124.55,0.126909955838805,0.195242502657259,0.263575049475713
124.6,0.126909955900765,0.19524250275258,0.263575049604396
124.65,0.126909955962796,0.19524250284801,0.263575049733226
124.7,0.126909956024898,0.195242502943551,0.263575049862204
124.75,0.126909956087072,0.195242503039201,0.263575049991331
124.8,0.126909956149319,0.195242503134964,0.26357505012061
124.85,0.12690995621164,0.195242503230841,0.263575050250042
124.9,0.126909956274034,0.19524250332683,0.263575050379626
124.95,0.126909956336504,0.195242503422936,0.263575050509368
125,0.126909956399049,0.195242503519157,0.263575050639265
125.05,0.12690995646167,0.195242503615496,0.263575050769321
125.1,0.126909956524368,0.195242503711953,0.263575050899537
125.15,0.126909956587145,0.19524250380853,0.263575051029915
125.2,0.126909956649999,0.195242503905227,0.263575051160455
125.25,0.126909956712933,0.195242504002047,0.263575051291161
125.3,0.126909956775946,0.195242504098989,0.263575051422031
125.35,0.12690995683904,0.195242504196054,0.263575051553068
125.4,0.126909956902215,0.195242504293245,0.263575051684275
125.45,0.126909956965472,0.195242504390562,0.263575051815651
125.5,0.126909957028812,0.195242504488006,0.263575051947199
125.55,0.126909957092235,0.195242504585577,0.26357505207892
125.6,0.126909957155741,0.195242504683278,0.263575052210814
125.65,0.126909957219333,0.19524250478111,0.263575052342886
125.7,0.12690995728301,0.195242504879072,0.263575052475134
125.75,0.126909957346772,0.195242504977167,0.263575052607561
125.8,0.126909957410622,0.195242505075395,0.263575052740168
125.85,0.126909957474559,0.195242505173758,0.263575052872957
125.9,0.126909957538584,0.195242505272256,0.263575053005928
125.95,0.126909957602698,0.19524250537089,0.263575053139083
126,0.126909957666901,0.195242505469663,0.263575053272425
126.05,0.126909957731194,0.195242505568574,0.263575053405954
126.1,0.126909957795579,0.195242505667625,0.263575053539672
126.15,0.126909957860054,0.195242505766817,0.263575053673579
126.2,0.126909957924622,0.195242505866149,0.263575053807677
126.25,0.126909957989283,0.195242505965626,0.263575053941969
126.3,0.126909958054037,0.195242506065245,0.263575054076454
126.35,0.126909958118884,0.195242506165009,0.263575054211134
126.4,0.126909958183827,0.19524250626492,0.263575054346012
126.45,0.126909958248866,0.195242506364977,0.263575054481089
126.5,0.126909958314,0.195242506465182,0.263575054616364
126.55,0.126909958379232,0.195242506565537,0.263575054751842
126.6,0.126909958444561,0.195242506666041,0.263575054887522
126.65,0.126909958509988,0.195242506766697,0.263575055023405
126.7,0.126909958575514,0.195242506867504,0.263575055159494
126.75,0.12690995864114,0.195242506968464,0.263575055295789
126.8,0.126909958706865,0.195242507069579,0.263575055432292
126.85,0.126909958772692,0.195242507170849,0.263575055569006
126.9,0.12690995883862,0.195242507272274,0.263575055705929
126.95,0.12690995890465,0.195242507373857,0.263575055843065
127,0.126909958970783,0.195242507475598,0.263575055980414
127.05,0.126909959037019,0.195242507577499,0.263575056117979
127.1,0.12690995910336,0.195242507679559,0.263575056255759
127.15,0.126909959169805,0.195242507781781,0.263575056393757
127.2,0.126909959236356,0.195242507884165,0.263575056531974
127.25,0.126909959303013,0.195242507986712,0.263575056670411
127.3,0.126909959369776,0.195242508089423,0.26357505680907
127.35,0.126909959436648,0.1952425081923,0.263575056947953
127.4,0.126909959503626,0.195242508295343,0.263575057087059
127.45,0.126909959570714,0.195242508398553,0.263575057226391
127.5,0.126909959637912,0.195242508501932,0.263575057365952
127.55,0.126909959705219,0.195242508605479,0.26357505750574
127.6,0.126909959772637,0.195242508709198,0.263575057645758
127.65,0.126909959840166,0.195242508813087,0.263575057786008
127.7,0.126909959907807,0.195242508917148,0.263575057926489
127.75,0.126909959975561,0.195242509021383,0.263575058067205
127.8,0.126909960043429,0.195242509125793,0.263575058208157
127.85,0.12690996011141,0.195242509230377,0.263575058349344
127.9,0.126909960179506,0.195242509335138,0.26357505849077
127.95,0.126909960247717,0.195242509440076,0.263575058632435
128,0.126909960316043,0.195242509545192,0.263575058774341
128.05,0.126909960384487,0.195242509650488,0.263575058916489
128.1,0.126909960453048,0.195242509755964,0.263575059058881
128.15,0.126909960521726,0.195242509861621,0.263575059201516
128.2,0.126909960590523,0.19524250996746,0.263575059344398
128.25,0.126909960659439,0.195242510073483,0.263575059487528
128.3,0.126909960728475,0.19524251017969,0.263575059630906
128.35,0.126909960797631,0.195242510286083,0.263575059774535
128.4,0.126909960866908,0.195242510392661,0.263575059918414
128.45,0.126909960936308,0.195242510499428,0.263575060062548
128.5,0.126909961005829,0.195242510606382,0.263575060206934
128.55,0.126909961075474,0.195242510713525,0.263575060351576
128.6,0.126909961145242,0.195242510820858,0.263575060496475
128.65,0.126909961215134,0.195242510928383,0.263575060641632
128.7,0.126909961285151,0.1952425110361,0.263575060787048
128.75,0.126909961355294,0.19524251114401,0.263575060932726
128.8,0.126909961425563,0.195242511252114,0.263575061078666
128.85,0.12690996149596,0.195242511360415,0.263575061224871
128.9,0.126909961566484,0.195242511468911,0.263575061371338
128.95,0.126909961637135,0.195242511577604,0.263575061518073
129,0.126909961707916,0.195242511686495,0.263575061665074
129.05,0.126909961778826,0.195242511795585,0.263575061812345
129.1,0.126909961849866,0.195242511904876,0.263575061959886
129.15,0.126909961921037,0.195242512014368,0.263575062107698
129.2,0.12690996199234,0.195242512124062,0.263575062255784
129.25,0.126909962063774,0.195242512233959,0.263575062404144
129.3,0.126909962135341,0.19524251234406,0.263575062552779
129.35,0.126909962207041,0.195242512454366,0.263575062701691
129.4,0.126909962278876,0.195242512564878,0.263575062850881
129.45,0.126909962350845,0.195242512675598,0.263575063000352
129.5,0.126909962422949,0.195242512786526,0.263575063150103
129.55,0.126909962495189,0.195242512897663,0.263575063300136
129.6,0.126909962567566,0.195242513009009,0.263575063450453
129.65,0.12690996264008,0.195242513120567,0.263575063601055
129.7,0.126909962712732,0.195242513232337,0.263575063751943
129.75,0.126909962785522,0.19524251334432,0.263575063903119
129.8,0.126909962858451,0.195242513456517,0.263575064054583
129.85,0.126909962931521,0.19524251356893,0.263575064206339
129.9,0.12690996300473,0.195242513681558,0.263575064358385
129.95,0.126909963078081,0.195242513794403,0.263575064510725
130,0.126909963151574,0.195242513907466,0.263575064663359
130.05,0.126909963225208,0.195242514020748,0.263575064816288
130.1,0.126909963298986,0.195242514134251,0.263575064969515
130.15,0.126909963372908,0.195242514247974,0.26357506512304
130.2,0.126909963446974,0.19524251436192,0.263575065276866
130.25,0.126909963521184,0.195242514476088,0.263575065430991
130.3,0.126909963595541,0.19524251459048,0.263575065585419
130.35,0.126909963670044,0.195242514705098,0.263575065740152
130.4,0.126909963744693,0.195242514819941,0.263575065895189
130.45,0.12690996381949,0.195242514935012,0.263575066050533
130.5,0.126909963894436,0.19524251505031,0.263575066206184
130.55,0.12690996396953,0.195242515165837,0.263575066362145
130.6,0.126909964044774,0.195242515281595,0.263575066518416
130.65,0.126909964120167,0.195242515397583,0.263575066674999
130.7,0.126909964195712,0.195242515513804,0.263575066831896
130.75,0.126909964271408,0.195242515630257,0.263575066989105
130.8,0.126909964347256,0.195242515746944,0.263575067146632
130.85,0.126909964423257,0.195242515863867,0.263575067304476
130.9,0.126909964499412,0.195242515981026,0.263575067462639
130.95,0.12690996457572,0.19524251609842,0.263575067621121
131,0.126909964652184,0.195242516216055,0.263575067779926
131.05,0.126909964728802,0.195242516333927,0.263575067939051
131.1,0.126909964805576,0.195242516452039,0.263575068098502
131.15,0.126909964882508,0.195242516570393,0.263575068258278
131.2,0.126909964959596,0.195242516688989,0.263575068418381
131.25,0.126909965036843,0.195242516807827,0.263575068578812
131.3,0.126909965114249,0.195242516926911,0.263575068739573
131.35,0.126909965191813,0.195242517046238,0.263575068900664
131.4,0.126909965269537,0.195242517165812,0.263575069062087
131.45,0.126909965347423,0.195242517285634,0.263575069223845
131.5,0.126909965425469,0.195242517405703,0.263575069385936
131.55,0.126909965503678,0.195242517526022,0.263575069548366
131.6,0.126909965582049,0.195242517646591,0.263575069711132
131.65,0.126909965660583,0.19524251776741,0.263575069874237
131.7,0.126909965739282,0.195242517888482,0.263575070037683
131.75,0.126909965818144,0.195242518009807,0.26357507020147
131.8,0.126909965897173,0.195242518131387,0.263575070365602
131.85,0.126909965976367,0.195242518253222,0.263575070530077
131.9,0.126909966055727,0.195242518375313,0.263575070694899
131.95,0.126909966135255,0.195242518497662,0.263575070860068
132,0.126909966214951,0.195242518620268,0.263575071025585
132.05,0.126909966294815,0.195242518743134,0.263575071191453
